Verb,Model,ModelSize,Indices,Examples,Size,Coverage,VerbMeaning
запасать,NO_Acc  в_Acc,0.005,"98  50  ","вода,воздух  шкаф,ящик  ",1,0.029388084,
запасать,под_Ins,0.002,"130  ","давление,напряжение  ",1,0.047619048,
запасать,NO_Nom  NO_Ins  NO_Acc,0.005,"1  186  32  ","животное,собака  еда,пища  дракон,змея  ",1,0.028339661,
запасать,на_Loc  NO_Nom,0.002,"145  428  ","высота,расстояние  шар,шарик  ",1,0.100574713,
запасать,на_Loc  NO_Nom,0.002,"109  186  ","точка,сторона  еда,пища  ",1,0.052083333,
запасать,для_Gen  на_Acc,0.002,"208  14  ","печь,печка  день,время  ",1,0.036956522,
запасать,на_Loc  NO_Nom,0.002,"469  -  ","ферма,ранчо  -  ",1,0.1,
запасать,NO_Nom  к_Dat,0.002,"12  297  ","отец,брат  начало,конец  ",1,0.052463054,
запасать,в_Loc  NO_Gen,0.005,"302  543  ","дефицит,нехватка  продукт,товар  ",1,0.180555556,
запасать,NO_Acc  в_Acc,0.005,"198  65  ","усилие,сила  ветер,ветерок  ",1,0.033157895,
запасать,NO_Acc  в_Acc,0.005,"784  14  ","электричество,электроэнергия  день,время  ",1,0.253623188,
запасать,NO_Acc  в виде_Gen,0.002,"198  21  ","усилие,сила  гора,холм  ",1,0.022392344,
запасать,NO_Acc  от_Gen,0.002,"104  70  ","число,количество  станция,вокзал  ",1,0.030555556,
запасать,в_Loc  NO_Gen,0.005,"104  186  ","число,количество  еда,пища  ",1,0.047916667,
запасать,NO_Nom  NO_Acc  в_Loc,0.006,"1  98  29  ","животное,собака  вода,воздух  клетка,организм  ",1,0.019559609,
запасать,в_Loc  NO_Gen,0.005,"-  329  ","-  вес,килограмм  ",1,0.055555556,
запасать,NO_Gen  NO_Acc,0.003,"188  104  ","металл,сталь  число,количество  ",1,0.047916667,
запасать,в_Loc  в_Loc,0.002,"14  21  ","день,время  гора,холм  ",1,0.006015533,
запасать,NO_Nom  NO_Acc  для_Gen,0.003,"8  98  6  ","человек,женщина  вода,воздух  удовольствие,радость  ",1,0.016928461,
запасать,NO_Acc  к_Dat,0.004,"50  0  ","шкаф,ящик  дом,здание  ",1,0.012721417,
запасать,NO_Acc  под_Ins,0.002,"483  4  ","дрова,полено  нога,рука  ",1,0.10245098,
запасать,в_Loc  на_Acc,0.004,"241  118  ","основа,основание  ситуация,случай  ",1,0.061188811,
запасать,в_Loc  на_Acc,0.004,"3  14  ","страна,регион  день,время  ",1,0.006282763,
запасать,в_Loc  на_Acc,0.004,"16  14  ","дерево,куст  день,время  ",1,0.00834017,
запасать,в_Loc  на_Acc,0.004,"265  14  ","нора,гнездо  день,время  ",1,0.049077734,
запасать,в_Loc  на_Acc,0.004,"104  14  ","число,количество  день,время  ",1,0.020289855,
запасать,для_Gen  NO_Gen,0.004,"73  17  ","журнал,газета  чашка,стакан  ",1,0.015944499,
запасать,для_Gen  NO_Gen,0.004,"-  483  ","-  дрова,полено  ",1,0.1,
запасать,NO_Acc  с_Ins,0.002,"198  175  ","усилие,сила  помощь,поддержка  ",1,0.049411765,
запасать,NO_Acc  с_Ins,0.002,"7  76  ","луч,свет  проведение,выполнение  ",1,0.010977118,
запасать,NO_Acc  с_Ins,0.002,"138  302  ","бомба,снаряд  дефицит,нехватка  ",1,0.081871345,
запасать,NO_Acc  с_Ins,0.002,"198  229  ","усилие,сила  использование,применение  ",1,0.058461538,
запасать,для_Gen  NO_Gen,0.004,"38  84  ","нападение,атака  оружие,пистолет  ",1,0.025925926,
запасать,к_Dat,0.004,"297  ","начало,конец  ",1,0.1,
запасать,для_Gen  NO_Gen,0.004,"327  180  ","ремонт,обслуживание  цвет,оттенок  ",1,0.08496732,
запасать,по_Dat,0.003,"117  ","отношение,связь  ",1,0.045454545,
запасать,по_Dat,0.003,"141  ","способ,метод  ",1,0.052631579,
запасать,для_Gen  NO_Gen,0.004,"13  543  ","генерал,полковник  продукт,товар  ",1,0.127415459,
запасать,для_Gen  NO_Nom,0.003,"57  621  ","визит,поездка  карточка,карта  ",1,0.172690763,
запасать,для_Gen  NO_Gen,0.004,"-  98  ","-  вода,воздух  ",1,0.018518519,
запасать,NO_Gen  NO_Acc,0.003,"549  -  ","капля,капелька  -  ",1,0.125,
запасать,NO_Gen  NO_Acc,0.003,"29  307  ","клетка,организм  слух,сплетня  ",1,0.063888889,
запасать,NO_Acc  на_Loc,0.003,"98  0  ","вода,воздух  дом,здание  ",1,0.02037037,
запасать,NO_Gen  NO_Acc,0.003,"84  14  ","оружие,пистолет  день,время  ",1,0.020289855,
запасать,NO_Acc  на_Loc,0.003,"543  101  ","продукт,товар  магазин,салон  ",1,0.139285714,
запасать,NO_Acc  на_Loc,0.003,"483  106  ","дрова,полено  улыбка,усмешка  ",1,0.12,
запасать,NO_Acc  на_Loc,0.003,"483  2  ","дрова,полено  русский,немец  ",1,0.102369668,
запасать,NO_Acc  под_Ins,0.002,"36  28  ","молоко,мясо  стол,столик  ",1,0.015595238,
запасать,NO_Acc  к_Dat,0.004,"85  14  ","газ,топливо  день,время  ",1,0.020289855,
запасать,NO_Acc  к_Dat,0.004,"329  28  ","вес,килограмм  стол,столик  ",1,0.062222222,
запасать,NO_Acc  при помощи_Gen,0.002,"98  30  ","вода,воздух  система,механизм  ",1,0.026851852,
запасать,к_Dat,0.004,"592  ","чай,кофе  ",1,0.333333333,
запасать,в_Loc  в_Loc,0.002,"104  -  ","число,количество  -  ",1,0.016666667,
запасать,в_Loc  в_Loc,0.002,"104  560  ","число,количество  сундук,шкатулка  ",1,0.141666667,
запасать,в_Loc  в_Loc,0.002,"3  395  ","страна,регион  благо,благополучие  ",1,0.074088146,
запасать,NO_Acc  NO_Nom  NO_Acc,0.002,"-  253  -  ","-  вид,форма  -  ",1,0.027777778,
запасать,NO_Acc  NO_Nom  NO_Acc,0.002,"244  253  -  ","сахар,соль  вид,форма  -  ",1,0.053418803,
запасать,к_Dat,0.004,"42  ","праздник,торжество  ",1,0.019230769,
запасать,NO_Ins  в_Loc,0.002,"4  104  ","нога,рука  число,количество  ",1,0.019117647,
запасать,к_Dat,0.004,"142  ","семя,плод  ",1,0.052631579,
запасать,NO_Acc  при_Loc,0.004,"198  80  ","усилие,сила  создание,разработка  ",1,0.030638298,
запасать,NO_Gen  NO_Acc,0.003,"4  -  ","нога,рука  -  ",1,0.00245098,
запасать,NO_Acc  при_Loc,0.004,"198  711  ","усилие,сила  торможение,разгон  ",1,0.27,
запасать,NO_Ins  в_Loc,0.002,"-  283  ","-  процесс,процедура  ",1,0.05,
запасать,NO_Acc  при_Loc,0.004,"198  7  ","усилие,сила  луч,свет  ",1,0.023401361,
запасать,NO_Gen  NO_Nom,0.002,"244  16  ","сахар,соль  дерево,куст  ",1,0.04317852,1
запасать,NO_Acc  при_Loc,0.004,"198  -  ","усилие,сила  -  ",1,0.02,
запасать,NO_Gen  NO_Nom,0.002,"198  154  ","усилие,сила  пассажир,водитель  ",1,0.047777778,1
запасать,NO_Gen  NO_Nom,0.002,"454  -  ","макияж,помада  -  ",1,0.1,
запасать,NO_Gen  NO_Nom,0.002,"-  65  ","-  ветер,ветерок  ",1,0.013157895,
запасать,в виде_Gen,0.004,"198  ","усилие,сила  ",1,0.04,
запасать,NO_Acc  при помощи_Gen,0.002,"198  98  ","усилие,сила  вода,воздух  ",1,0.038518519,
запасать,NO_Acc  при помощи_Gen,0.002,"198  288  ","усилие,сила  кислород,водород  ",1,0.07,
запасать,NO_Acc  при помощи_Gen,0.002,"198  -  ","усилие,сила  -  ",1,0.02,
запасать,в виде_Gen,0.004,"85  ","газ,топливо  ",1,0.033333333,
запасать,в виде_Gen,0.004,"36  ","молоко,мясо  ",1,0.017857143,
запасать,в виде_Gen,0.004,"172  ","частица,молекула  ",1,0.058823529,
запасать,в виде_Gen,0.004,"58  ","кожа,волос  ",1,0.025,
запасать,для_Gen  NO_Gen,0.004,"-  344  ","-  дрянь,гадость  ",1,0.0625,
запасать,NO_Gen  до_Gen,0.001,"483  364  ","дрова,полено  трагедия,катастрофа  ",1,0.1625,
запасать,NO_Acc  от_Gen,0.002,"172  130  ","частица,молекула  давление,напряжение  ",1,0.053221289,
запасать,NO_Acc  под_Acc,0.001,"180  180  ","цвет,оттенок  цвет,оттенок  ",1,0.058823529,
запасать,NO_Gen  в_Acc  в_Loc,0.001,"98  17  395  ","вода,воздух  чашка,стакан  благо,благополучие  ",1,0.064184136,
запасать,NO_Gen  NO_Dat,0.001,"186  -  ","еда,пища  -  ",1,0.03125,
запасать,NO_Gen  у_Gen,0.001,"24  74  ","меч,клинок  лошадь,конь  ",1,0.021638655,
запасать,в_Loc  с_Gen  NO_Nom  в_Loc,0.001,"81  297  196  35  ","стремление,желание  начало,конец  список,перечень  храм,церковь  ",1,0.054195469,
запасать,на_Acc  на_Loc,0.001,"118  9  ","ситуация,случай  корабль,судно  ",1,0.027152051,
запасать,при_Loc  на_Loc  в_Loc,0.001,"280  101  104  ","возможность,необходимость  магазин,салон  число,количество  ",1,0.050937951,
запасать,за_Ins,0.001,"4  ","нога,рука  ",1,0.004901961,
запасать,NO_Nom  NO_Nom  NO_Nom,0.001,"2  3  -  ","русский,немец  страна,регион  -  ",1,0.003352828,
запасать,из_Par,0.001,"0  ","дом,здание  ",1,0.003703704,
запасать,на_Loc  в_Loc,0.001,"9  50  ","корабль,судно  шкаф,ящик  ",1,0.015294344,
запасать,в_Loc  NO_Gen  на_Acc,0.001,"13  543  152  ","генерал,полковник  продукт,товар  сотня,десяток  ",1,0.103462158,
запасать,NO_Acc  на_Acc  по_Dat,0.001,"14  2  239  ","день,время  русский,немец  модуль,блок  ",1,0.029636263,
запасать,NO_Acc  на_Loc  в_Loc  перед_Ins,0.001,"543  101  297  44  ","продукт,товар  магазин,салон  начало,конец  снижение,увеличение  ",1,0.097451846,
запасать,NO_Nom  на_Loc  в_Loc  перед_Ins,0.001,"64  101  297  44  ","компания,фирма  магазин,салон  начало,конец  снижение,увеличение  ",1,0.039951846,
запасать,NO_Acc  в_Acc  на_Acc,0.001,"98  17  118  ","вода,воздух  чашка,стакан  ситуация,случай  ",1,0.031716603,
запасать,в_Acc  NO_Ins  NO_Acc  на_Acc,0.001,"14  473  16  14  ","день,время  итог,результат  дерево,куст  день,время  ",1,0.055981679,
запасать,NO_Nom  из_Gen  NO_Gen  на_Acc,0.001,"74  423  98  14  ","лошадь,конь  колодец,скважина  вода,воздух  день,время  ",1,0.059880377,
запасать,NO_Nom  около_Gen  в_Loc,0.001,"3  329  241  ","страна,регион  вес,килограмм  основа,основание  ",1,0.064451112,
запасать,вместо_Gen  NO_Acc,0.001,"-  104  ","-  число,количество  ",1,0.016666667,
запасать,NO_Acc  NO_Nom  против_Gen,0.001,"90  -  -  ","камень,песок  -  -  ",1,0.011904762,
запасать,NO_Ins  за_Acc,0.001,"-  14  ","-  день,время  ",1,0.003623188,
запасать,NO_Acc  NO_Loc,0.001,"188  29  ","металл,сталь  клетка,организм  ",1,0.039583333,
запасать,на_Loc  за_Acc  NO_Acc,0.001,"145  14  104  ","высота,расстояние  день,время  число,количество  ",1,0.025020823,
запасать,NO_Acc  без_Gen  в_Loc,0.001,"784  280  489  ","электричество,электроэнергия  возможность,необходимость  аккумулятор,батарея  ",1,0.263636364,
запасать,на_Loc  на_Acc  NO_Gen,0.001,"21  14  186  ","гора,холм  день,время  еда,пища  ",1,0.024843689,
запасать,перед_Ins  NO_Acc,0.001,"38  543  ","нападение,атака  продукт,товар  ",1,0.134259259,
запасать,на_Acc  у_Gen  NO_Nom,0.001,"118  8  211  ","ситуация,случай  человек,женщина  правило,требование  ",1,0.04037674,
запасать,NO_Nom  NO_Nom,0.001,"209  252  ","препарат,лекарство  фотография,снимок  ",1,0.075,
запасать,NO_Gen  из_Gen,0.001,"98  21  ","вода,воздух  гора,холм  ",1,0.020910863,
запасать,в качестве_Gen  NO_Nom,0.001,"101  96  ","магазин,салон  ракета,истребитель  ",1,0.032804233,
запасать,NO_Gen  на_Acc  NO_Gen  NO_Gen  NO_Gen  NO_Gen  NO_Gen  NO_Gen  NO_Gen,0.001,"244  14  244  244  244  98  36  592  36  ","сахар,соль  день,время  сахар,соль  сахар,соль  сахар,соль  вода,воздух  молоко,мясо  чай,кофе  молоко,мясо  ",1,0.080113705,
запасать,для_Gen  на_Loc  около_Gen,0.001,"76  -  329  ","проведение,выполнение  -  вес,килограмм  ",1,0.042087542,
запасать,NO_Nom  NO_Gen  NO_Nom,0.001,"395  406  40  ","благо,благополучие  бумага,бумажка  представитель,руководитель  ",1,0.097100293,
запасать,к_Dat  на_Loc,0.001,"297  101  ","начало,конец  магазин,салон  ",1,0.064285714,
запасать,в течение_Gen,0.001,"14  ","день,время  ",1,0.007246377,
запасать,при помощи_Gen,0.001,"489  ","аккумулятор,батарея  ",1,0.2,
запасать,на_Loc  в течение_Gen,0.001,"123  14  ","поверхность,слой  день,время  ",1,0.027432712,
запасать,NO_Dat  на_Acc  NO_Acc,0.001,"13  9  104  ","генерал,полковник  корабль,судно  число,количество  ",1,0.01567127,
запасать,NO_Acc  из_Gen  на_Acc  NO_Nom,0.001,"16  0  483  417  ","дерево,куст  дом,здание  дрова,полено  солома,сено  ",1,0.094951083,
запасать,NO_Acc  без_Gen,0.001,"198  166  ","усилие,сила  бриллиант,алмаз  ",1,0.049411765,
запасать,NO_Acc  по_Dat  для_Gen  на_Acc,0.001,"90  211  25  118  ","камень,песок  правило,требование  команда,группа  ситуация,случай  ",1,0.040164003,
запасать,на_Acc  NO_Gen  для_Gen,0.001,"14  -  12  ","день,время  -  отец,брат  ",1,0.004057495,
запасать,из_Gen  в_Loc,0.001,"17  0  ","чашка,стакан  дом,здание  ",1,0.008180966,
запасать,у_Gen  на_Acc,0.001,"93  118  ","полиция,полицейский  ситуация,случай  ",1,0.030080214,
запасать,сверх_Gen  NO_Gen,0.001,"629  16  ","мера,степень  дерево,куст  ",1,0.171383648,
запасать,NO_Acc  с_Gen  с_Gen,0.001,"21  14  21  ","гора,холм  день,время  гора,холм  ",1,0.005605252,
запасать,NO_Nom  на_Loc  в_Loc  для_Gen,0.001,"609  42  104  118  ","набор,комплект  праздник,торжество  число,количество  ситуация,случай  ",1,0.107837995,
запасать,под_Acc,0.001,"297  ","начало,конец  ",1,0.1,
запасать,NO_Ins  за_Acc  для_Gen,0.001,"29  14  80  ","клетка,организм  день,время  создание,разработка  ",1,0.015063213,
запасать,в_Nom,0.001,"12  ","отец,брат  ",1,0.004926108,
запасать,до_Gen,0.001,"14  ","день,время  ",1,0.007246377,
запасать,NO_Nom  у_Gen,0.001,"380  405  ","резерв,запас  мишка,медвежонок  ",1,0.142857143,
запасать,NO_Nom  на_Acc  для_Gen,0.001,"90  14  -  ","камень,песок  день,время  -  ",1,0.014320221,
запасать,NO_Ins  в виде_Gen,0.001,"109  198  ","точка,сторона  усилие,сила  ",1,0.040833333,
запасать,в_Loc  в_Loc  в_Loc  в_Loc  NO_Loc,0.001,"21  -  21  16  359  ","гора,холм  -  гора,холм  дерево,куст  мусор,хлам  ",1,0.028800668,
запасать,для_Gen  в_Loc  в_Loc,0.001,"338  104  -  ","задача,цель  число,количество  -  ",1,0.052777778,
запасать,в_Loc  во время_Gen,0.001,"104  18  ","число,количество  война,бой  ",1,0.021875,
запасать,на_Loc  у_Gen  NO_Nom,0.001,"67  -  86  ","сцена,театр  -  сумка,чемодан  ",1,0.019883041,
запасать,NO_Nom  на_Acc  в_Loc,0.001,"380  -  35  ","резерв,запас  -  храм,церковь  ",1,0.053571429,
запасать,в_Acc  от_Gen,0.001,"17  12  ","чашка,стакан  отец,брат  ",1,0.008792168,
запасать,NO_Ins  во время_Gen,0.001,"14  -  ","день,время  -  ",1,0.003623188,
запасать,в течение_Gen  NO_Acc  с_Gen,0.001,"14  186  14  ","день,время  еда,пища  день,время  ",1,0.025664251,
запасать,NO_Acc  в_Loc  после_Gen,0.001,"161  428  44  ","часть,половина  шар,шарик  снижение,увеличение  ",1,0.07517389,
запасать,NO_Ins  в_Loc  NO_Acc  на_Acc,0.001,"14  265  302  14  ","день,время  нора,гнездо  дефицит,нехватка  день,время  ",1,0.054128239,
запасать,при_Loc  NO_Nom  NO_Acc  в_Loc,0.001,"-  615  198  21  ","-  катушка,обмотка  усилие,сила  гора,холм  ",1,0.094529506,
запасать,при_Loc  NO_Nom  NO_Acc,0.001,"-  -  198  ","-  -  усилие,сила  ",1,0.013333333,
запасать,NO_Ins  в_Loc  NO_Gen,0.001,"14  265  186  ","день,время  нора,гнездо  еда,пища  ",1,0.053551823,
запасать,NO_Nom  NO_Acc  NO_Ins  NO_Acc,0.001,"-  29  14  181  ","-  клетка,организм  день,время  сайт,страница  ",1,0.020684143,
запасать,NO_Nom  NO_Acc  NO_Nom,0.001,"-  16  -  ","-  дерево,куст  -  ",1,0.003144654,
запасать,NO_Nom  NO_Acc  в_Loc  в_Loc,0.001,"391  192  285  29  ","бактерия,микроорганизм  вещество,кислота  концентрация,содержание  клетка,организм  ",1,0.080505952,
запасать,на_Acc  перед_Ins,0.001,"198  57  ","усилие,сила  визит,поездка  ",1,0.026024096,
запасать,во время_Gen  на_Acc  NO_Acc,0.001,"654  14  -  ","пост,должность  день,время  -  ",1,0.11352657,
запасать,NO_Nom  NO_Acc  NO_Ins  на_Loc,0.001,"589  198  412  21  ","конденсатор,резистор  усилие,сила  сигнал,импульс  гора,холм  ",1,0.136196172,
запасать,NO_Nom  NO_Acc  NO_Nom  NO_Nom,0.001,"-  1  -  -  ","-  животное,собака  -  -  ",1,0.001243781,
запасать,в качестве_Gen  NO_Nom  NO_Acc,0.001,"186  1  32  ","еда,пища  животное,собака  дракон,змея  ",1,0.028339661,
запасать,NO_Nom  на_Loc  в виде_Gen,0.001,"253  -  404  ","вид,форма  -  пятно,след  ",1,0.075396825,
запасать,NO_Acc  возле_Gen,0.001,"98  0  ","вода,воздух  дом,здание  ",1,0.02037037,
запасать,NO_Gen  NO_Gen  NO_Nom,0.001,"98  145  380  ","вода,воздух  высота,расстояние  резерв,запас  ",1,0.07145898,
запасать,NO_Nom  NO_Acc  без_Gen,0.001,"2  186  6  ","русский,немец  еда,пища  удовольствие,радость  ",1,0.023992891,
запасать,в_Loc  NO_Acc  в_Loc,0.001,"91  198  38  ","камера,видеокамера  усилие,сила  нападение,атака  ",1,0.031410935,
запасать,NO_Acc  от_Gen,0.002,"33  142  ","овощ,фрукт  семя,плод  ",1,0.035087719,
запасать,NO_Gen  NO_Gen,0.001,"98  145  ","вода,воздух  высота,расстояние  ",1,0.035759898,
запасать,NO_Acc  для_Gen  в_Acc,0.001,"142  18  14  ","семя,плод  война,бой  день,время  ",1,0.023431541,
запасать,NO_Nom  NO_Acc  в виде_Gen,0.001,"29  198  172  ","клетка,организм  усилие,сила  частица,молекула  ",1,0.038496732,
запасать,NO_Nom  NO_Acc  в виде_Gen,0.001,"16  29  244  ","дерево,куст  клетка,организм  сахар,соль  ",1,0.034341235,
запасать,на_Loc  для_Gen,0.001,"21  14  ","гора,холм  день,время  ",1,0.006015533,
запасать,на_Loc  для_Gen,0.001,"-  76  ","-  проведение,выполнение  ",1,0.007575758,
запасать,NO_Dat,0.001,"1  ","животное,собака  ",1,0.004975124,
запасать,NO_Dat,0.001,"8  ","человек,женщина  ",1,0.009009009,
запасать,NO_Acc  до_Gen,0.001,"36  14  ","молоко,мясо  день,время  ",1,0.01255176,
запасать,NO_Acc  до_Gen,0.001,"33  142  ","овощ,фрукт  семя,плод  ",1,0.035087719,
запасать,во время_Gen  NO_Acc,0.001,"-  198  ","-  усилие,сила  ",1,0.02,
запасать,во время_Gen  NO_Acc,0.001,"65  98  ","ветер,ветерок  вода,воздух  ",1,0.031676413,
запасать,NO_Acc  на_Acc  в_Loc,0.001,"85  14  4  ","газ,топливо  день,время  нога,рука  ",1,0.015160557,
запасать,NO_Acc  на_Acc  в_Loc,0.001,"29  14  104  ","клетка,организм  день,время  число,количество  ",1,0.019082126,
запасать,в_Loc  для_Gen,0.001,"3  270  ","страна,регион  лечение,терапия  ",1,0.04811412,
запасать,в_Loc  для_Gen,0.001,"265  1  ","нора,гнездо  животное,собака  ",1,0.047942108,
запасать,NO_Nom  за_Acc,0.001,"21  14  ","гора,холм  день,время  ",1,0.006015533,
запасать,NO_Nom  за_Acc,0.001,"1  14  ","животное,собака  день,время  ",1,0.006110751,
запасать,NO_Acc  для_Gen  в_Acc,0.001,"288  80  14  ","кислород,водород  создание,разработка  день,время  ",1,0.042840991,
запасать,NO_Acc  из_Gen,0.001,"380  -  ","резерв,запас  -  ",1,0.071428571,
запасать,NO_Acc  из_Gen,0.001,"198  719  ","усилие,сила  электросеть,энергосистема  ",1,0.27,
запасать,NO_Acc  в_Loc  для_Gen,0.002,"198  29  1  ","усилие,сила  клетка,организм  животное,собака  ",1,0.020547264,
запасать,NO_Nom  на_Acc  NO_Acc  в_Loc,0.002,"390  14  198  489  ","образец,пример  день,время  усилие,сила  аккумулятор,батарея  ",1,0.09752588,
запасать,при_Loc  NO_Acc  в_Loc,0.002,"711  198  489  ","торможение,разгон  усилие,сила  аккумулятор,батарея  ",1,0.246666667,
запасать,NO_Ins  в_Acc,0.002,"14  489  ","день,время  аккумулятор,батарея  ",1,0.103623188,
запасать,NO_Ins  в_Acc,0.002,"288  14  ","кислород,водород  день,время  ",1,0.053623188,
запасать,NO_Ins  в_Acc,0.002,"141  14  ","способ,метод  день,время  ",1,0.029938978,
запасать,NO_Acc  в_Loc  для_Gen,0.002,"198  489  14  ","усилие,сила  аккумулятор,батарея  день,время  ",1,0.082415459,
запасать,NO_Acc  в_Loc  для_Gen,0.002,"468  -  205  ","снасть,удочка  -  фанат,поклонник  ",1,0.088888889,
запасать,NO_Nom  на_Acc  NO_Gen,0.002,"35  12  415  ","храм,церковь  отец,брат  колокол,колокольчик  ",1,0.063149973,
запасать,NO_Acc  на_Acc  для_Gen,0.001,"186  14  1  ","еда,пища  день,время  животное,собака  ",1,0.024907167,
запасать,NO_Nom  с_Gen,0.002,"483  14  ","дрова,полено  день,время  ",1,0.103623188,
запасать,NO_Nom  с_Gen,0.002,"85  14  ","газ,топливо  день,время  ",1,0.020289855,
запасать,NO_Nom  с_Gen,0.002,"-  14  ","-  день,время  ",1,0.003623188,
запасать,в_Loc  в_Acc,0.002,"-  198  ","-  усилие,сила  ",1,0.02,
запасать,в_Loc  в_Acc,0.002,"-  14  ","-  день,время  ",1,0.003623188,
запасать,в_Loc  в_Acc,0.002,"515  14  ","яйцеклетка,эмбрион  день,время  ",1,0.128623188,
запасать,NO_Acc  на_Acc  для_Gen,0.001,"85  14  -  ","газ,топливо  день,время  -  ",1,0.01352657,
